rid,topic,statement,rate,agreement_text
802334465831,234,It should be easy to find relevant information for this topic,4.0,Somewhat agree
802334465831,283,I am familiar with this topic,1.0,Strongly disagree
802334465831,283,This topic is interesting to me,1.0,Strongly disagree
802334465831,283,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
819046582235,213,I am familiar with this topic,3.0,Neither agree nor disagree
819046582235,213,This topic is interesting to me,2.0,Somewhat disagree
819046582235,213,It should be easy to find relevant information for this topic,4.0,Somewhat agree
819046582235,253,I am familiar with this topic,5.0,Strongly agree
819046582235,253,This topic is interesting to me,4.0,Somewhat agree
819046582235,253,It should be easy to find relevant information for this topic,4.0,Somewhat agree
819046582235,234,I am familiar with this topic,5.0,Strongly agree
819046582235,234,This topic is interesting to me,5.0,Strongly agree
819046582235,234,It should be easy to find relevant information for this topic,5.0,Strongly agree
819046582235,283,I am familiar with this topic,4.0,Somewhat agree
819046582235,283,This topic is interesting to me,4.0,Somewhat agree
819046582235,283,It should be easy to find relevant information for this topic,4.0,Somewhat agree
867447125213,213,I am familiar with this topic,4.0,Somewhat agree
867447125213,213,This topic is interesting to me,4.0,Somewhat agree
867447125213,213,It should be easy to find relevant information for this topic,5.0,Strongly agree
867447125213,253,I am familiar with this topic,5.0,Strongly agree
867447125213,253,This topic is interesting to me,2.0,Somewhat disagree
867447125213,253,It should be easy to find relevant information for this topic,5.0,Strongly agree
867447125213,234,I am familiar with this topic,4.0,Somewhat agree
867447125213,234,This topic is interesting to me,2.0,Somewhat disagree
867447125213,234,It should be easy to find relevant information for this topic,5.0,Strongly agree
867447125213,283,I am familiar with this topic,5.0,Strongly agree
867447125213,283,This topic is interesting to me,2.0,Somewhat disagree
867447125213,283,It should be easy to find relevant information for this topic,5.0,Strongly agree
878803006000,213,I am familiar with this topic,2.0,Somewhat disagree
878803006000,213,This topic is interesting to me,4.0,Somewhat agree
878803006000,213,It should be easy to find relevant information for this topic,4.0,Somewhat agree
878803006000,253,I am familiar with this topic,2.0,Somewhat disagree
878803006000,253,This topic is interesting to me,2.0,Somewhat disagree
878803006000,253,It should be easy to find relevant information for this topic,4.0,Somewhat agree
878803006000,234,I am familiar with this topic,4.0,Somewhat agree
878803006000,234,This topic is interesting to me,4.0,Somewhat agree
878803006000,234,It should be easy to find relevant information for this topic,4.0,Somewhat agree
878803006000,283,I am familiar with this topic,2.0,Somewhat disagree
878803006000,283,This topic is interesting to me,2.0,Somewhat disagree
878803006000,283,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
887431879644,213,I am familiar with this topic,4.0,Somewhat agree
887431879644,213,This topic is interesting to me,4.0,Somewhat agree
887431879644,213,It should be easy to find relevant information for this topic,5.0,Strongly agree
887431879644,253,I am familiar with this topic,4.0,Somewhat agree
887431879644,253,This topic is interesting to me,4.0,Somewhat agree
887431879644,253,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
887431879644,234,I am familiar with this topic,4.0,Somewhat agree
887431879644,234,This topic is interesting to me,4.0,Somewhat agree
887431879644,234,It should be easy to find relevant information for this topic,5.0,Strongly agree
887431879644,283,I am familiar with this topic,2.0,Somewhat disagree
887431879644,283,This topic is interesting to me,3.0,Neither agree nor disagree
887431879644,283,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
905741951405,213,I am familiar with this topic,2.0,Somewhat disagree
905741951405,213,This topic is interesting to me,3.0,Neither agree nor disagree
905741951405,213,It should be easy to find relevant information for this topic,5.0,Strongly agree
905741951405,253,I am familiar with this topic,4.0,Somewhat agree
905741951405,253,This topic is interesting to me,3.0,Neither agree nor disagree
905741951405,253,It should be easy to find relevant information for this topic,5.0,Strongly agree
905741951405,234,I am familiar with this topic,2.0,Somewhat disagree
905741951405,234,This topic is interesting to me,4.0,Somewhat agree
905741951405,234,It should be easy to find relevant information for this topic,4.0,Somewhat agree
905741951405,283,I am familiar with this topic,4.0,Somewhat agree
905741951405,283,This topic is interesting to me,2.0,Somewhat disagree
905741951405,283,It should be easy to find relevant information for this topic,4.0,Somewhat agree
927907855575,213,I am familiar with this topic,4.0,Somewhat agree
927907855575,213,This topic is interesting to me,4.0,Somewhat agree
927907855575,213,It should be easy to find relevant information for this topic,4.0,Somewhat agree
927907855575,253,I am familiar with this topic,4.0,Somewhat agree
927907855575,253,This topic is interesting to me,4.0,Somewhat agree
927907855575,253,It should be easy to find relevant information for this topic,5.0,Strongly agree
927907855575,234,I am familiar with this topic,5.0,Strongly agree
927907855575,234,This topic is interesting to me,5.0,Strongly agree
927907855575,234,It should be easy to find relevant information for this topic,5.0,Strongly agree
927907855575,283,I am familiar with this topic,2.0,Somewhat disagree
927907855575,283,This topic is interesting to me,3.0,Neither agree nor disagree
927907855575,283,It should be easy to find relevant information for this topic,4.0,Somewhat agree
931347306468,213,I am familiar with this topic,2.0,Somewhat disagree
931347306468,213,This topic is interesting to me,2.0,Somewhat disagree
931347306468,213,It should be easy to find relevant information for this topic,4.0,Somewhat agree
931347306468,253,I am familiar with this topic,2.0,Somewhat disagree
931347306468,253,This topic is interesting to me,3.0,Neither agree nor disagree
931347306468,253,It should be easy to find relevant information for this topic,4.0,Somewhat agree
931347306468,234,I am familiar with this topic,3.0,Neither agree nor disagree
931347306468,234,This topic is interesting to me,5.0,Strongly agree
931347306468,234,It should be easy to find relevant information for this topic,4.0,Somewhat agree
931347306468,283,I am familiar with this topic,2.0,Somewhat disagree
931347306468,283,This topic is interesting to me,4.0,Somewhat agree
931347306468,283,It should be easy to find relevant information for this topic,4.0,Somewhat agree
938165669329,213,I am familiar with this topic,2.0,Somewhat disagree
938165669329,213,This topic is interesting to me,2.0,Somewhat disagree
938165669329,213,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
938165669329,253,I am familiar with this topic,2.0,Somewhat disagree
938165669329,253,This topic is interesting to me,2.0,Somewhat disagree
938165669329,253,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
938165669329,234,I am familiar with this topic,4.0,Somewhat agree
938165669329,234,This topic is interesting to me,5.0,Strongly agree
938165669329,234,It should be easy to find relevant information for this topic,5.0,Strongly agree
938165669329,283,I am familiar with this topic,4.0,Somewhat agree
938165669329,283,This topic is interesting to me,5.0,Strongly agree
938165669329,283,It should be easy to find relevant information for this topic,4.0,Somewhat agree
942621998884,213,I am familiar with this topic,2.0,Somewhat disagree
942621998884,213,This topic is interesting to me,1.0,Strongly disagree
942621998884,213,It should be easy to find relevant information for this topic,4.0,Somewhat agree
942621998884,253,I am familiar with this topic,5.0,Strongly agree
942621998884,253,This topic is interesting to me,1.0,Strongly disagree
942621998884,253,It should be easy to find relevant information for this topic,5.0,Strongly agree
942621998884,234,I am familiar with this topic,5.0,Strongly agree
942621998884,234,This topic is interesting to me,1.0,Strongly disagree
942621998884,234,It should be easy to find relevant information for this topic,5.0,Strongly agree
942621998884,283,I am familiar with this topic,1.0,Strongly disagree
942621998884,283,This topic is interesting to me,1.0,Strongly disagree
942621998884,283,It should be easy to find relevant information for this topic,4.0,Somewhat agree
942842658772,213,I am familiar with this topic,3.0,Neither agree nor disagree
942842658772,213,This topic is interesting to me,4.0,Somewhat agree
942842658772,213,It should be easy to find relevant information for this topic,4.0,Somewhat agree
942842658772,253,I am familiar with this topic,4.0,Somewhat agree
942842658772,253,This topic is interesting to me,5.0,Strongly agree
942842658772,253,It should be easy to find relevant information for this topic,3.0,Neither agree nor disagree
942842658772,234,I am familiar with this topic,2.0,Somewhat disagree
